query,name,google_id,place_id,location_link,reviews_link,reviews,rating,review_id,review_pagination_id,author_link,author_title,author_id,author_image,author_reviews_count,author_ratings_count,review_text,review_img_urls,review_img_url,review_questions,review_photo_ids,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUN1ekw3SERREAE,CAESc0NBRVFuZ0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRlRTMWMwTlhSM05sQjZha1ZWYjJOM1FVRkJRVUZDYjBoZmQwbzVNbFJwZUMxb1owRkpaMEU=,https://www.google.com/maps/contrib/114570488332806232602?hl=en,David We,114570488332806232602,https://lh3.googleusercontent.com/a/ACg8ocLlC1eiOGtfknv9B4hxSBNXNvc-Am07-ScRPOKrLXyRwr1Xyg=s120-c-rp-mo-ba2-br100,5,13,,,,,,"Vielen Dank für Ihre positive Bewertung, das freut uns sehr 😃",1659001434.0,07/28/2022 09:43:54,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1ekw3SERREAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICuzL7HDQ%7CCgsIxKXrlgYQ2PypMA%7C?hl=en,5,1658507972,07/22/2022 16:39:32,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURPai1EOFlnEAE,CAESc0NBRVFud0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRnFOa0UxU1VGblJucE5Wemh2YkdoelFVRkJRVUZDYjBoZmQwbzVPWGhEUlhsU1owRkpaMEU=,https://www.google.com/maps/contrib/110708254149394416684?hl=en,Shpejtim Hasanaj,110708254149394416684,https://lh3.googleusercontent.com/a-/ALV-UjW-doj0kqfw7NE72F4gihlzmIJUxZVv7gNYV6eGDlW2DsCd9o5wfg=s120-c-rp-mo-ba2-br100,4,126,,,,,,Danke für Ihre positive Bewertung 😃,1659001739.0,07/28/2022 09:48:59,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPai1EOFlnEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDOj-D8Yg%7CCgwI-N3MlgYQgN3FrAI%7C?hl=en,5,1658007288,07/16/2022 21:34:48,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNPXzdtX3V3RRAB,CAESc0NBRVFvQUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRk5NVUpDT0VSWmFraE1TbXMzY1RGNFFVRkJRVUZDYjBoZmQwb3RZVFp3VmtaU1owRkpaMEU=,https://www.google.com/maps/contrib/112282114093381771619?hl=en,Katanka Ewok,112282114093381771619,https://lh3.googleusercontent.com/a-/ALV-UjVcokb4XEZSs52gymJA7_A1BK4TBvNxJApBILterY7k5myZwTk=s120-c-rp-mo-br100,1,3,,,,,,"Vielen Dank , dass sie sich für eine positive Bewertung Zeit genommen haben, das freut uns sehr 😃
Ihr UNIQA Team",1659001759.0,07/28/2022 09:49:19,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPXzdtX3V3RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICO_7m_uwE%7CCgsI66rVlQYQuJDKcw%7C?hl=en,5,1656051051,06/24/2022 06:10:51,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNPM2QyTWdnRRAB,CAESc0NBRVFvUUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRllOR0UzVURGVU15MWpTVmd4TFhka1FVRkJRVUZDYjBoZmQwb3RhbTV6VXkxNFowRkpaMEU=,https://www.google.com/maps/contrib/112259731095045321560?hl=en,helmut frischherz,112259731095045321560,https://lh3.googleusercontent.com/a-/ALV-UjUIJf5Heqvg_m-XpXC-Cc4MfLmFawpJxMFw-YvHR3YwvPIN2h0=s120-c-rp-mo-ba4-br100,35,303,,,,,,"Vielen Dank für Ihre Bewertung.
Ihr UNIQA Team",1657264285.0,07/08/2022 07:11:25,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPM2QyTWdnRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICO3d2MggE%7CCgwIwdexlQYQiPr_-wI%7C?hl=en,3,1655466945,06/17/2022 11:55:45,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUNPd2RfVExBEAE,CAESc0NBRVFvZ0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRTRNbVpxYkVWalRHcENPVVJYT0doNVFVRkJRVUZDYjBoZmQwb3RjWFZWVFVWQ1owRkpaMEU=,https://www.google.com/maps/contrib/106195897146660131386?hl=en,Regine Moucka,106195897146660131386,https://lh3.googleusercontent.com/a-/ALV-UjWRF3MgcA-8F-CodHOAkOY4McX2KeBOI5QcX0Oq9NODPWj9QbR5=s120-c-rp-mo-ba3-br100,39,15,,,,,,"Vielen Dank für Ihre positive Bewertung, das freut uns sehr 😃",1659001544.0,07/28/2022 09:45:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPd2RfVExBEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICOwd_TLA%7CCgwInsuUlQYQkOrFzwI%7C?hl=en,5,1654990238,06/11/2022 23:30:38,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNPd1pETTh3RRAB,CAESc0NBRVFvd0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRmliRTlwTWxaZk5HeHlhVXc0ZWt3dFFVRkJRVUZDYjBoZmQwb3RjUzFwY0dGQ1owRkpaMEU=,https://www.google.com/maps/contrib/112726288448949930776?hl=en,Renate Keles,112726288448949930776,https://lh3.googleusercontent.com/a-/ALV-UjWqoPSyFWIoYvi3ve1Al1b0nrzV18qsRDix-S8vX6G0bD4iwW0=s120-c-rp-mo-ba5-br100,150,252,,,,,,"Vielen Dank für Ihre positive Bewertung, das freut uns sehr 😃",1659001548.0,07/28/2022 09:45:48,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPd1pETTh3RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICOwZDM8wE%7CCgwIqMaTlQYQwKfvnQI%7C?hl=en,5,1654973224,06/11/2022 18:47:04,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNPNHZlY2hBRRAB,CAESc0NBRVFwQUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRnlTRWxCYWs0MlRVbHBiWHBvWTBGbVFVRkJRVUZDYjBoZmQwb3RlWEpLTjNsQ1owRkpaMEU=,https://www.google.com/maps/contrib/117473670313573453055?hl=en,Matthäus Karl,117473670313573453055,https://lh3.googleusercontent.com/a/ACg8ocKHS_YUBww_AWiZHfRcnqk8v_MMYdwHqhKBYCP0vGHpa6XHXw=s120-c-rp-mo-ba4-br100,6,97,,,,,,Vielen Dank für Ihre positive Bewertung 😃😃😃,1659001612.0,07/28/2022 09:46:52,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPNHZlY2hBRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICO4vechAE%7CCgwI6YL0lAYQkNCm-wE%7C?hl=en,5,1654456681,06/05/2022 19:18:01,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUNPNk5XT0pBEAE,CAESc0NBRVFwUUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRmpWelpmYm5Wek1VMDBRM2xFUjJkUlFVRkJRVUZDYjBoZmQwb3ROVk4zY2twU1owRkpaMEU=,https://www.google.com/maps/contrib/106763945096971930739?hl=en,Martin Marschner,106763945096971930739,https://lh3.googleusercontent.com/a-/ALV-UjVZ7GZIAabCFhc6oWWNP0XsLo_x4FTtHHqQYMmnRvsQB5OLaHax=s120-c-rp-mo-br100,171,193,,,,,,Vielen Dank für Ihre positive Bewertung 😃,1659001768.0,07/28/2022 09:49:28,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPNk5XT0pBEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICO6NWOJA%7CCgsI0_TYlAYQ-MvATQ%7C?hl=en,5,1654012499,05/31/2022 15:54:59,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNPd05LYjNRRRAB,CAESc0NBRVFwZ0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRnFhMjlZZW10UFRtdzRURTR4Wkdsa1FVRkJRVUZDYjBoZmQwb3ROMnBUTTFCb1owRkpaMEU=,https://www.google.com/maps/contrib/109509896992610596674?hl=en,DON Mario,109509896992610596674,https://lh3.googleusercontent.com/a/ACg8ocKcd-Tf_G5FEZS0dfGec-AtZji86LG6PA8Yidd6NbjgFEGeqw=s120-c-rp-mo-br100,20,111,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPd05LYjNRRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICOwNKb3QE%7CCgsI0NTPlAYQgKy7Hw%7C?hl=en,4,1653860944,05/29/2022 21:49:04,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSUQya1pDQmRBEAE,CAESc0NBRVFwd0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRmZWblpYVkhGb00zQTFiRmw0ZFRSeVFVRkJRVUZDYjBoZmQwcGZUSGR2TUVwb1owRkpaMEU=,https://www.google.com/maps/contrib/110570598660245116212?hl=en,Leonard W.,110570598660245116212,https://lh3.googleusercontent.com/a-/ALV-UjV-AaPtZrZdsVvwQtcMDWROYMoMczgEDl5dROfyMWpJ9ci3y0c=s120-c-rp-mo-br100,4,5,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQya1pDQmRBEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgID2kZCBdA%7CCgsI26KNlAYQgKu4Lg%7C?hl=en,5,1652773211,05/17/2022 07:40:11,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUMyaDlIM253RRAB,CAESc0NBRVFxQUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRTFXRmRtVUZwT1VEVjVlR1ZyWjBJMlFVRkJRVUZDYjBoZmQwcGZhWGRTYmw5Q1owRkpaMEU=,https://www.google.com/maps/contrib/107559600478128497303?hl=en,Michaels Naujeck,107559600478128497303,https://lh3.googleusercontent.com/a/ACg8ocIH2cBTHWUh5gUghvF-0MXprqAuPc6aYWMNCt_674mlNVLKcA=s120-c-rp-mo-br100,4,5,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMyaDlIM253RRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIC2h9H3nwE%7CCgsIh4uvkwYQuK_8UQ%7C?hl=en,1,1651230087,04/29/2022 11:01:27,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURXeThfMURnEAE,CAESc0NBRVFxUUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRlhSM1J6YTBOa1ZuVjFiamRTVWtaNVFVRkJRVUZDYjBoZmQwdEJRekV4WkZsU1owRkpaMEU=,https://www.google.com/maps/contrib/115374360500408071177?hl=en,Adrian Maksymowicz,115374360500408071177,https://lh3.googleusercontent.com/a-/ALV-UjX0nNz3mnWi2XIXqvisgIDZy5DS20-snY9FMo8Kw9zyLG9EnsVg=s120-c-rp-mo-br100,15,7,,,,,,"Es tut uns sehr leid, dass Sie schlechte Erfahrungen mit UNIQA gemacht haben.
Bitte geben Sie uns nähere Infos zu Ihrer Bewertung unseres Standorts. Das würde uns sehr helfen, die Qualität von unserem Service vor Ort zu verbessern.
Vielen Dank und freundliche Grüße,
Ihr UNIQA Team",1649415157.0,04/08/2022 10:52:37,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXeThfMURnEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDWy8_1Dg%7CCgwIpdSrkgYQiNOM_wE%7C?hl=en,1,1649076773,04/04/2022 12:52:53,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSUNXdXFHZGpnRRAB,CAESc0NBRVFxZ0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRXRhVGRLYVRCbFYybERUalJDTmxkeFFVRkJRVUZDYjBoZmQwdEJNREZOVldGU1owRkpaMEU=,https://www.google.com/maps/contrib/106280501334374537363?hl=en,ergun cy,106280501334374537363,https://lh3.googleusercontent.com/a-/ALV-UjW5j2C-kWOiCSy7Bi0GZREm44l7H3UqTS1TueDbxL2iBoEsIMuD=s120-c-rp-mo-br100,2,37,,,,,,"Es tut uns sehr leid, dass Sie schlechte Erfahrungen mit unserem Service gemacht haben. Gerne können Sie sich mit Ihrem Anliegen an unser Kundenservice wenden: +43 (0) 50677-670. Wir würden uns freuen, wenn Sie uns noch einmal die Möglichkeit geben, Sie von uns und unserem Service überzeugen zu können.
Freundliche Grüße, Ihr UNIQA Team",1645779165.0,02/25/2022 08:52:45,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXdXFHZGpnRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgICWuqGdjgE%7CCgwIlPPekAYQ2KrfsgE%7C?hl=en,1,1645722004,02/24/2022 17:00:04,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChdDSUhNMG9nS0VJQ0FnSURtcl9XZTFRRRAB,CAESc0NBRVFxd0VhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRlNVMEZXVUdwdGVXdHBSR1F3WWpoMVFVRkJRVUZDYjBoZmQwdENSR051TTFKb1owRkpaMEU=,https://www.google.com/maps/contrib/108031067721114061064?hl=en,Margot Kolar,108031067721114061064,https://lh3.googleusercontent.com/a-/ALV-UjW_EqjOOo8nGNnoq0Cj3tFTu5Jqdn1OF9kUEFEkSTmktjKYymSt4A=s120-c-rp-mo-ba4-br100,94,26,,,,,,Vielen Dank für Ihre positive Bewertung 😃,1645444724.0,02/21/2022 11:58:44,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURtcl9XZTFRRRAB!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDmr_We1QE%7CCgwIjoSjkAYQoLLT-AE%7C?hl=en,5,1644741134,02/13/2022 08:32:14,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURtaGJPamFBEAE,CAESc0NBRVFyQUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRjRTMXBWYWxwcmIxaHdla3BHZFdWWlFVRkJRVUZDYjBoZmQwdENVVVpRWWxWU1owRkpaMEU=,https://www.google.com/maps/contrib/104726385615419041335?hl=en,Renate Puppy,104726385615419041335,https://lh3.googleusercontent.com/a/ACg8ocL98-WnJwwA16luMeY3xoLQFCIhsxkmtKGwrEjf-8O7_tCmqg=s120-c-rp-mo-br100,0,20,,,,,,"Vielen Dank für Ihre  Bewertung. Bitte geben Sie uns nähere Infos zu Ihrer Bewertung unseres Standorts. Das würde uns sehr helfen, die Qualität von unserem Service vor Ort zu verbessern.
Vielen Dank und freundliche Grüße,
Ihr UNIQA Team",1645445352.0,02/21/2022 12:09:12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtaGJPamFBEAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDmhbOjaA%7CCgwI9KPvjwYQsN37sQM%7C?hl=en,2,1643893236,02/03/2022 13:00:36,0,2859867729362349331,105,4,7,10,71
UNIQA + Austria,UNIQA,0x476d07ff5ce08697:0x27b04a8c313eed13,ChIJl4bgXP8HbUcRE-0-MYxKsCc,"https://www.google.com/maps/place/UNIQA/@48.2128466,16.383760199999998,14z/data=!4m8!1m2!2m1!1sUNIQA!3m4!1s0x476d07ff5ce08697:0x27b04a8c313eed13!8m2!3d48.2128466!4d16.383760199999998",https://search.google.com/local/reviews?placeid=ChIJl4bgXP8HbUcRE-0-MYxKsCc&q=UNIQA+++Austria&authuser=0&hl=en&gl=US,197,2.7,ChZDSUhNMG9nS0VJQ0FnSURtcEtHTUt3EAE,CAESc0NBRVFyUUVhVDBOblowbEJhRWxCUjBGRmFVRkJiM1pEUVVWVFNuZHZTMEZFTFY4eVgxOWZYMTlmWDE5NFNWRlhiVmRxZEhGWWFFTTFNM1YzV0RoQ1FVRkJRVUZDYjBoZmQwdENhbXMwVUhCU1owRkpaMEU=,https://www.google.com/maps/contrib/110826574091088722598?hl=en,Michael Cerny,110826574091088722598,https://lh3.googleusercontent.com/a/ACg8ocIBCiDrNVRXODywFg03YLyyzqZYPul3v2lzHPw4bymrA7MPxg=s120-c-rp-mo-br100,15,18,,,,,,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtcEtHTUt3EAE!2m1!1s0x0:0x27b04a8c313eed13!3m1!1s2@1:CIHM0ogKEICAgIDmpKGMKw%7CCgwIobefjwYQ0Pf6pAM%7C?hl=en,5,1642584993,01/19/2022 09:36:33,0,2859867729362349331,105,4,7,10,71
